title,salary,location,employer,employer_rating,summary,search_city,search_role
Isg Procurement Data Analyst,,"Austin, TX",Dell Technologies,4.0,"Dell Technologies is driven by data.
Master's degree in data analytics.
Maintain databases, cleansing and validating data as needed.",Austin,data analyst
Data & Reporting Analyst,,"Austin, TX 78758 (North Burnet area)",Global Resale,2.6,"3-5 years of demonstrated success in analysis and reporting related roles.
Create forecasting models and data models.
Experience working with global teams.",Austin,data analyst
Virtual Senior Data Scientist,,"Austin, TX+3 locations",Deloitte,4.0,"Perform multiple forms of advanced analyses, sustainment, optimization, text analytics, machine learning, parametric and non-parametric statistical models and…",Austin,data scientist
"Senior Software Engineer, Machine Learning",,"Austin, TX (Downtown area)",Google,4.3,"Work with machine learning scientists to define the ambient intelligence neural network architectures.
3 years of experience with machine learning algorithms…",Austin,data scientist
Senior Data Scientist,,"Austin, TX+1 location•Remote",Dell Technologies,4.0,"You will work with our Legal professionals and in-house lawyers to unlock the value of data and transform it through collection, interpretation, visualization…",Austin,data scientist
Machine Learning Engineer,,"Austin, TX",Salesforce,4.3,"As a key member of the data science team you will have immense opportunities to work on a broad range of business/technical problems and technologies, build…",Austin,data scientist
Senior Business Data Analyst,,"Austin, TX 78701 (Downtown area)",ServiceNow,3.6,"Generate insights and storylines through translation of metrics and a deep understanding of our internal processes, partners and customers.",Austin,data scientist
"Senior Data Scientist, Analytics",,"Austin, TX",BlackBerry,4.0,"Act as a leader across analytics efforts in BB’s cybersecurity division, fostering best practices for analytics and data (efficiency, robustness, integrity,…",Austin,data scientist
"Senior Data Analyst, Customer Analytics",,"Austin, TX+1 location",YETI Coolers,3.6,"In collaboration with a cross-functional team of marketing channel, creative, data science, and business colleagues, this role will surface, hypothesize,…",Austin,data scientist
Signal Processing And Data Analysis Software Engineering Sci...,"$88,000 - $130,000 a year","Austin, TX 78712 (University of Texas area)",University of Texas at Austin,4.2,Applicant selected will be subject to a government security investigation and must meet eligibility requirements for access to classified information at the…,Austin,data scientist
Senior Data Science Analyst,,"Austin, TX 78703 (Downtown area)",Whole Foods Market,3.7,"Analyzes a variety of data sources such as customer, transaction and product-related data to identify patterns and drivers through machine learning, data mining…",Austin,data scientist
