title,salary,location,employer,employer_rating,summary,search_city,search_role
"Product Analyst, Media Analytics",,"San Francisco, CA",Hive,,"You will work to effectively turn business questions into data analysis, and provide meaningful data backed recommendations to our business teams and clients.",San+Francisco,data analyst
Mulesoft Data Operations Analyst,,"San Francisco, CA 94105 (Financial District/South Beach area)+1 location",Salesforce,4.3,"Ability to execute quickly with high attention to detail in a fast-paced, dynamic environment.
Strong analytical aptitude, ability to provide solutions to…",San+Francisco,data analyst
1823 - Senior Administrative Analyst,,"San Francisco, CA 94107 (Financial District/South Beach area)",City and County of San Francisco,4.0,This senior analyst is responsible for developing and preparing complex cost reports to the State and Federal governments in response to existing or in process…,San+Francisco,data analyst
Data Analyst Lead,,"San Francisco, CA 94111 (Financial District/South Beach area)",frog,3.4,"Provides extensive troubleshooting and technical expertise in identifying data issues that impact data metrics.
Must have 5 years of related experience.",San+Francisco,data analyst
,,"San Francisco, CA",IPG Mediabrands,3.7,"Create Dashboards using a variety of data visualization tools.
Experience using data visualization tools, such as: Excel 365, Tableau or Dataroma preferred.",San+Francisco,data analyst
"Analyst, Data Science",,"San Francisco, CA 94105 (Financial District/South Beach area)",Gap Inc.,3.7,"Manipulate large amounts of data across a diverse set of subject areas, collaborating with other data scientists and data engineers to prepare data pipelines…",San+Francisco,data analyst
Data Analyst,,"San Francisco, CA 94104 (Financial District area)",GSN Games,3.8,"Participate in data retention management processes, including defining and updating retention policies and creating/updating tables to optimize data analysis…",San+Francisco,data analyst
,,"San Francisco, CA",Census,4.2,"Minimum 1-2 years of proven work experience in a data analyst role.
You will drive action with data.
With Census, analysts can turn their data warehouse into a…",San+Francisco,data analyst
"Data Analyst, Product",,"San Francisco, CA",Jam City,3.4,"Using multiple data sources, create reporting and performance monitoring tools and dashboards for end users.
Experience analyzing very large, multi-dimensional…",San+Francisco,data analyst
,,"San Francisco, CA 94122 (Inner Sunset area)",Cornershop Inc.,3.6,"Analyze data and work to increase efficiencies for our shoppers.
Central Ops oversees everything we need as a company to function and ensures that orders can be…",San+Francisco,data analyst
