title,salary,location,employer,employer_rating,summary,search_city,search_role
Data Scientist,,"Toronto, ON",Invesco,3.9,"Proficiency in statistical data analysis and data mining packages.
Advanced knowledge of data management tools.
Comfortable in using data visualization tools.",Mississauga,data_scientist
Data Scientist Ii,,"Toronto, ON",Vanguard,3.7,"You’ll collaborate with a robust, cross-disciplinary team including advanced data analysts, data engineers, consultants, and market researchers—all backed by…",Mississauga,data_scientist
"Senior Data Scientist (Gans) Toronto, Ontechnology – Softwar...",,"Toronto, ON•Remote",Tonal,,"2+ years of industry experience as a data scientist.
Provide expert input on architecture of Tonal's learning systems.
High degree of self-awareness.",Mississauga,data_scientist
"Analyst, Data Science",,"Brampton, ON+7 locations",Loblaw Companies Limited,3.5,"Experience in utilizing advanced SQL data extraction and manipulation tools.
Actively identify and execute initiatives to improve process and data…",Mississauga,data_analyst
Database Analyst,$39 an hour,"Brampton, ON",Tamarack Freight LTD,,"Research and document data requirements, data collection and administration policy, and data access rules.
Operate database management systems to analyze data.",Mississauga,data_analyst
,"$87,300 - $131,000 a year","Toronto, ON•Remote",EDC,3.8,"This role going to be critical for the design and implementation of the master data management, metadata management, data cataloguing, data quality frameworks,…",Mississauga,data_analyst
,,"Toronto, ON",Cognizant Technology Solutions,3.9,"Gather inputs from the business analyst and development team to understand technology, business requirements, test data requirements and application.",Mississauga,data_analyst
Data Analyst,,"Toronto, ON•Temporarily Remote",Rogers Communications,3.7,"Knowledge of data science concepts and programming in Python an asset.
Support data analysis requests from all levels of the Revenue Assurance team.",Mississauga,data_analyst
Data Scientist,"$110,000 - $130,000 a year","Toronto, ON•Remote",Tiger Analytics Inc.,,"Research and document data requirements, data collection and administration policy, and data access rules.
Collect and document user's requirements.",Mississauga,data_analyst
,,"Toronto, ON",Scotiabank,3.9,"Identify, analyze and interpret trends in complex data sets that pertain to regulatory onboarding counterparty data.",Mississauga,data_analyst
Senior Meter Data Analyst,,"Mississauga, ON",Rodan Energy Solutions Inc.,3.3,"Interface with other metering service providers, meter data management agencies and clients regarding the provision of metering services, metering installations…",Mississauga,data_analyst
Business + Data Analyst,,"Toronto, ON",Kitchen Hub,,"Participate in and run projects pertaining to data analytics, data consistency, insight and recommendation development, and automation.",Mississauga,data_analyst
Data Science Intern (1 Year Contract),,"Woodbridge, ON",407 ETR,3.8,"Assemble and analyze data to understand customer behavior of existing 407 ETR data, external data sources and emerging sources to make recommendations on future…",Mississauga,data_analyst
Database Analyst,$38.50 an hour,"Mississauga, ON",Exioms Canada,,"Research and document data requirements, data collection and administration policy, and data access rules.
Operate database management systems to analyze data.",Mississauga,data_analyst
,$43 an hour,"Mississauga, ON",Algo Medical Group Inc.,,"Assess physical and technical security risks to data, software and hardware.
Confer with clients to identify and document requirements.",Mississauga,data_analyst
Investment Banking Analyst,,"Toronto, ON",TD Bank,3.8,"Prior investment banking analyst experience.
Research and analyze clients' financial situations, industry and market data, and mergers and acquisition…",Mississauga,data_analyst
,"$82,100 a year","Brampton, ON",City of Brampton,4.2,"Review records and provide statistical reports on records lifecycle, data completeness, accuracy and compliance with process instructions;",Mississauga,data_analyst
"Data Analyst, Product Management",,"Oakville, ON•Remote",Geotab,3.0,"Work with data scientists and leverage machine learning models that have been developed against Geotab’s big data environment.
3-5 years experience with SQL.",Mississauga,data_analyst
,,"Toronto, ON•Temporarily Remote",Getty Images,3.9,"Lead, guide, and mentor data scientists and data analysts in formulating, and implementing our strategy.
An ability to consider biases that exist in the data…",Mississauga,data_scientist
Senior Data Scientist,,"Toronto, ON",OANDA,3.9,"Experience in data modeling, ETL development, and data warehousing.
Is a cross-functional Data team made up of data scientists, data and software architects,…",Mississauga,data_scientist
"Senior Data Scientist, Artificial Intelligence Research",,"Toronto, ON",Kroll,3.5,You will be critical in achieving our vision and strategy for solving complex business problems with cutting-edge solutions driven by the latest advancements in…,Mississauga,data_scientist
Senior Data Scientist,,"Brampton, ON+1 location",Rogers Communications,3.7,"Assess the effectiveness and accuracy of new data sources and data gathering techniques.
The Access Network Engineering organization is looking for a Senior…",Mississauga,data_scientist
"Senior Data Scientist, Analytics Toronto, Ontechnology – Sof...",,"Toronto, ON•Remote",Tonal,,"Experience with device sensor and/or user interaction data.
3-5 years of experience working in a data driven environment.
Fluency with Python and SQL.",Mississauga,data_scientist
"Data Scientist, Data & Analytics Hub, Manager",,"Toronto, ON",PwC,4.0,"Develop custom data models and algorithms to apply to data sets.
Our Data Intelligence and Analysis - Practice Support team provides PwC a series of…",Mississauga,data_scientist
Lead Data Scientist,,"Greater Toronto Area, ON",Validere Technologies,,"Ability to leverage disparate data sources (i.e SQL, CSV, APIs ).
Ensure the relevance of current technology by tracking evolution of the data science methods.",Mississauga,data_scientist
Nitro Data And Ai Specialist - Data Scientist,,"Toronto, ON",EY,4.0,"Processing huge amount of data and extracting relevant information from them.
Be very strong in algorithms, data structures, problem solving, building to scale…",Mississauga,data_scientist
Senior Data Scientist (Natural Language Processing),,"Toronto, ON",Slate Technologies,,"Strong Python skills with focus in data engineering and data analysis.
3-7+ years of experience in data science.
Experience in NLP solutions preferred.",Mississauga,data_scientist
Staff Data Scientist - Marketing Optimization,,"Toronto, ON",Wayfair,3.1,"2+ years of experience mentoring and developing data scientists, analysts, or engineers.
5+ years of experience working as a professional data scientist or ML…",Mississauga,data_scientist
"Senior Data Scientist Toronto, Ontechnology – Software",,"Toronto, ON•Remote",Tonal,,"5+ years data science experience.
Knowledge of data filtering and cleansing techniques.
Identify innovative opportunities for data-driven features.",Mississauga,data_scientist
